Row ID,Order ID,Order Date,Ship Date,Customer ID,Product ID,Segment,Ship Mode,Discount,Postal Code,Profit,Quantity,Sales
6889,ORD06889,21-04-2021,28-04-2021,CUST0377,PROD476,Corporate,First Class,0.01,462001,-30.27,6,1658.32
6890,ORD06890,16-01-2023,18-01-2023,CUST0743,PROD714,Home Office,Standard Class,0.16,800001,388.01,2,914.04
6891,ORD06891,03-11-2023,05-11-2023,CUST0736,PROD745,Home Office,Standard Class,0.36,380001,423.32,1,372.81
6892,ORD06892,02-12-2024,06-12-2024,CUST0222,PROD787,Consumer,Standard Class,0.13,110001,115.29,1,125.19
6893,ORD06893,29-03-2022,31-03-2022,CUST0378,PROD851,Consumer,Same Day,0.37,700001,62.81,5,637.94
6894,ORD06894,13-04-2022,15-04-2022,CUST0636,PROD609,Corporate,Standard Class,0.14,530001,285.7,5,502.37
6895,ORD06895,11-03-2022,12-03-2022,CUST0057,PROD552,Corporate,First Class,0.01,500001,323.83,1,65.09
6896,ORD06896,13-09-2022,20-09-2022,CUST0776,PROD333,Home Office,First Class,0.34,452001,324.49,1,268.72
6897,ORD06897,28-04-2024,05-05-2024,CUST0537,PROD926,Corporate,Same Day,0.15,411001,111.94,6,2932.83
6898,ORD06898,31-05-2024,05-06-2024,CUST0042,PROD562,Home Office,Second Class,0.46,800001,-6.14,4,954.92
6899,ORD06899,26-09-2021,28-09-2021,CUST0024,PROD182,Corporate,Second Class,0.39,700001,110.66,7,1139.49
6900,ORD06900,10-06-2023,15-06-2023,CUST0055,PROD950,Consumer,Second Class,0.14,302001,91.67,7,1359.5
6901,ORD06901,01-08-2021,02-08-2021,CUST0147,PROD802,Home Office,First Class,0.41,530001,-39.86,4,444.25
6902,ORD06902,23-09-2024,25-09-2024,CUST0599,PROD476,Corporate,First Class,0.18,700001,151.62,4,1951.68
6903,ORD06903,11-06-2024,15-06-2024,CUST0656,PROD978,Corporate,Standard Class,0.15,411001,365.07,8,254.74
6904,ORD06904,29-03-2023,04-04-2023,CUST0550,PROD667,Consumer,Second Class,0.27,600001,288.12,1,465.26
6905,ORD06905,03-04-2023,10-04-2023,CUST0291,PROD694,Corporate,First Class,0.5,400001,121.23,6,1552.04
6906,ORD06906,28-10-2021,03-11-2021,CUST0518,PROD439,Corporate,Standard Class,0.43,462001,441.9,5,1376.12
6907,ORD06907,16-06-2022,18-06-2022,CUST0453,PROD536,Consumer,Standard Class,0.04,560001,-23.34,2,671.87
6908,ORD06908,15-04-2023,19-04-2023,CUST0059,PROD612,Consumer,First Class,0.01,781001,331.7,3,542.82
6909,ORD06909,26-03-2024,31-03-2024,CUST0581,PROD471,Consumer,Second Class,0.42,695001,33.73,8,3837.35
6910,ORD06910,24-07-2023,29-07-2023,CUST0546,PROD840,Corporate,First Class,0.22,800001,18.59,6,151.62
6911,ORD06911,17-02-2021,24-02-2021,CUST0356,PROD983,Corporate,Standard Class,0.39,700001,457.85,2,553.59
6912,ORD06912,04-09-2021,07-09-2021,CUST0474,PROD206,Corporate,Standard Class,0.29,226001,243.59,3,34.81
6913,ORD06913,19-07-2022,26-07-2022,CUST0773,PROD589,Corporate,Second Class,0.16,560001,267.41,4,395.66
6914,ORD06914,02-08-2022,06-08-2022,CUST0789,PROD228,Consumer,Same Day,0.41,160001,376.39,9,3831.26
6915,ORD06915,15-10-2023,16-10-2023,CUST0727,PROD717,Home Office,Standard Class,0.45,411001,87.84,6,1996.86
6916,ORD06916,18-07-2022,23-07-2022,CUST0618,PROD805,Corporate,First Class,0.25,700001,211.07,3,1087.13
6917,ORD06917,04-01-2021,09-01-2021,CUST0769,PROD526,Consumer,Standard Class,0.44,462001,181.39,7,2137.04
6918,ORD06918,03-08-2021,07-08-2021,CUST0422,PROD782,Corporate,First Class,0.15,395001,215.91,3,1124.69
6919,ORD06919,07-08-2023,12-08-2023,CUST0241,PROD415,Consumer,Second Class,0.12,560001,68.4,5,1537.46
6920,ORD06920,28-01-2024,02-02-2024,CUST0798,PROD235,Home Office,Same Day,0.25,800001,174.94,3,77.94
6921,ORD06921,31-01-2021,05-02-2021,CUST0404,PROD125,Corporate,Second Class,0.11,395001,163.24,1,42.39
6922,ORD06922,15-10-2022,22-10-2022,CUST0164,PROD199,Consumer,Second Class,0.21,560001,368.78,8,1839.97
6923,ORD06923,27-12-2024,01-01-2025,CUST0323,PROD215,Consumer,Same Day,0.43,462001,118.1,7,1514.9
6924,ORD06924,29-10-2022,04-11-2022,CUST0715,PROD167,Consumer,Second Class,0.48,160001,375.48,2,975.08
6925,ORD06925,26-08-2024,27-08-2024,CUST0421,PROD251,Home Office,First Class,0.24,800001,82.96,4,1042.23
6926,ORD06926,20-12-2021,25-12-2021,CUST0756,PROD274,Corporate,Same Day,0.25,380001,494.84,4,896.39
6927,ORD06927,27-12-2024,01-01-2025,CUST0463,PROD672,Corporate,Second Class,0.21,226001,286.21,5,1348.56
6928,ORD06928,09-08-2023,16-08-2023,CUST0145,PROD735,Consumer,First Class,0.19,302001,177.41,8,1813.86
6929,ORD06929,02-04-2023,05-04-2023,CUST0063,PROD678,Consumer,Second Class,0.08,110001,40.88,4,1881.83
6930,ORD06930,19-03-2022,20-03-2022,CUST0557,PROD527,Corporate,First Class,0.44,452001,140.02,5,1316.86
6931,ORD06931,16-05-2024,17-05-2024,CUST0481,PROD990,Corporate,Standard Class,0.36,411001,343.57,2,862.29
6932,ORD06932,01-03-2024,04-03-2024,CUST0654,PROD218,Corporate,Second Class,0.23,226001,-5.42,1,198.09
6933,ORD06933,16-09-2024,18-09-2024,CUST0067,PROD593,Corporate,Same Day,0.23,400001,85.64,2,658.5
6934,ORD06934,18-08-2022,25-08-2022,CUST0529,PROD608,Consumer,Standard Class,0.25,400001,346.96,5,69.58
6935,ORD06935,14-06-2022,20-06-2022,CUST0339,PROD811,Consumer,First Class,0.36,226001,273.74,5,2139.67
6936,ORD06936,13-10-2024,20-10-2024,CUST0674,PROD414,Consumer,Standard Class,0.06,160001,367.44,9,3152.76
6937,ORD06937,23-11-2024,26-11-2024,CUST0545,PROD434,Consumer,Same Day,0.18,700001,84.32,2,514.97
6938,ORD06938,06-06-2022,07-06-2022,CUST0643,PROD119,Home Office,Standard Class,0.33,226001,356.31,5,349.2
6939,ORD06939,06-04-2022,11-04-2022,CUST0506,PROD407,Home Office,Standard Class,0.33,226001,74.93,4,780.95
6940,ORD06940,19-05-2023,25-05-2023,CUST0383,PROD920,Home Office,Second Class,0.38,695001,427.81,7,406.84
6941,ORD06941,01-05-2022,02-05-2022,CUST0645,PROD296,Corporate,Second Class,0.32,600001,8.76,9,3474.15
6942,ORD06942,03-02-2022,10-02-2022,CUST0075,PROD265,Corporate,Same Day,0.25,700001,431.34,5,188.95
6943,ORD06943,15-06-2021,18-06-2021,CUST0340,PROD723,Consumer,Same Day,0.43,160001,144.6,5,397.09
6944,ORD06944,06-06-2023,10-06-2023,CUST0653,PROD632,Corporate,Second Class,0.16,530001,77.54,2,117.71
6945,ORD06945,09-09-2022,12-09-2022,CUST0572,PROD372,Corporate,Standard Class,0.1,781001,49.23,3,612.62
6946,ORD06946,06-10-2023,09-10-2023,CUST0704,PROD555,Consumer,Standard Class,0.21,452001,428.38,6,2612.5
6947,ORD06947,07-05-2021,10-05-2021,CUST0151,PROD138,Consumer,Same Day,0.16,751001,-37.18,4,285.01
6948,ORD06948,29-04-2024,05-05-2024,CUST0030,PROD316,Corporate,Same Day,0.42,530001,491.63,1,252.33
6949,ORD06949,06-12-2024,11-12-2024,CUST0143,PROD448,Consumer,First Class,0.4,160001,-11.5,3,1155.18
6950,ORD06950,05-09-2024,12-09-2024,CUST0469,PROD727,Corporate,Second Class,0.12,452001,385.26,9,3144.86
6951,ORD06951,24-12-2021,27-12-2021,CUST0522,PROD924,Corporate,Same Day,0.48,400001,55.87,2,660.64
6952,ORD06952,09-02-2024,11-02-2024,CUST0038,PROD554,Consumer,Same Day,0.44,400001,177.9,7,1240.78
6953,ORD06953,15-05-2022,22-05-2022,CUST0700,PROD388,Corporate,Second Class,0.09,751001,-21.81,7,2077.05
6954,ORD06954,17-08-2024,19-08-2024,CUST0424,PROD312,Consumer,First Class,0.24,110001,76.73,5,1669.68
6955,ORD06955,20-03-2023,26-03-2023,CUST0508,PROD572,Consumer,Same Day,0.37,395001,373.29,2,779.55
6956,ORD06956,10-01-2021,12-01-2021,CUST0620,PROD323,Consumer,Standard Class,0,781001,447.29,9,1376.91
6957,ORD06957,04-11-2021,06-11-2021,CUST0541,PROD938,Home Office,Second Class,0.19,530001,355.19,2,239.7
6958,ORD06958,22-06-2024,24-06-2024,CUST0487,PROD548,Corporate,Same Day,0.49,530001,90.15,4,1821.46
6959,ORD06959,19-11-2023,25-11-2023,CUST0684,PROD716,Corporate,Second Class,0.2,395001,199.19,5,787.25
6960,ORD06960,05-09-2024,10-09-2024,CUST0524,PROD550,Consumer,Same Day,0.45,110001,385.02,1,325.78
6961,ORD06961,04-08-2022,09-08-2022,CUST0508,PROD223,Home Office,Same Day,0.18,400001,351.72,2,819
6962,ORD06962,17-05-2021,21-05-2021,CUST0240,PROD226,Corporate,First Class,0.03,530001,379.67,8,3367.82
6963,ORD06963,24-12-2024,26-12-2024,CUST0737,PROD499,Corporate,Standard Class,0.1,411001,144.17,5,1583.48
6964,ORD06964,18-04-2022,19-04-2022,CUST0175,PROD369,Consumer,Standard Class,0.39,110001,52.64,7,2847.74
6965,ORD06965,02-12-2023,04-12-2023,CUST0793,PROD110,Consumer,Standard Class,0.06,700001,249.25,5,2390.38
6966,ORD06966,23-09-2024,29-09-2024,CUST0712,PROD785,Consumer,Standard Class,0.17,751001,298.45,5,646.73
6967,ORD06967,05-08-2021,10-08-2021,CUST0762,PROD234,Home Office,First Class,0.03,452001,428.21,2,492.11
6968,ORD06968,01-04-2023,07-04-2023,CUST0130,PROD596,Consumer,Second Class,0.28,380001,492.76,6,1855.86
6969,ORD06969,30-09-2022,04-10-2022,CUST0140,PROD941,Consumer,First Class,0.37,560001,312.42,1,464.48
6970,ORD06970,22-10-2022,29-10-2022,CUST0697,PROD815,Home Office,Standard Class,0.21,226001,399.55,8,3844.78
6971,ORD06971,30-09-2023,07-10-2023,CUST0095,PROD909,Consumer,Second Class,0.25,160001,164.43,6,661.62
6972,ORD06972,07-04-2023,12-04-2023,CUST0726,PROD151,Consumer,First Class,0.37,395001,432.95,9,436.02
6973,ORD06973,23-11-2024,28-11-2024,CUST0754,PROD615,Home Office,Second Class,0.29,395001,-12.43,7,3212.25
6974,ORD06974,31-10-2023,04-11-2023,CUST0282,PROD371,Home Office,First Class,0.11,800001,311.37,8,1267.79
6975,ORD06975,03-02-2022,06-02-2022,CUST0038,PROD627,Home Office,Second Class,0.12,395001,-41.2,9,4104.67
6976,ORD06976,28-01-2024,02-02-2024,CUST0015,PROD162,Consumer,First Class,0.38,110001,297.14,4,1286.33
6977,ORD06977,09-07-2021,14-07-2021,CUST0798,PROD774,Home Office,Standard Class,0.28,781001,41.23,8,3532.45
6978,ORD06978,18-07-2021,24-07-2021,CUST0443,PROD219,Corporate,Same Day,0.06,781001,238.43,7,1384.74
6979,ORD06979,15-10-2022,19-10-2022,CUST0195,PROD743,Corporate,Standard Class,0.13,700001,326.15,4,1465.16
6980,ORD06980,09-12-2024,14-12-2024,CUST0479,PROD950,Home Office,Second Class,0.26,110001,-15.8,9,1269.09
6981,ORD06981,12-12-2023,17-12-2023,CUST0678,PROD716,Consumer,Second Class,0.23,781001,-17.36,8,3322.66
6982,ORD06982,14-03-2021,17-03-2021,CUST0715,PROD167,Corporate,Same Day,0.25,452001,480.68,1,170.18
6983,ORD06983,13-08-2023,20-08-2023,CUST0492,PROD673,Corporate,Second Class,0.31,695001,402.31,7,1801.28
6984,ORD06984,11-11-2023,13-11-2023,CUST0496,PROD457,Consumer,First Class,0.08,800001,442.07,2,116.49
6985,ORD06985,07-08-2024,11-08-2024,CUST0771,PROD327,Home Office,First Class,0.07,751001,130.75,3,996.76
6986,ORD06986,23-10-2024,25-10-2024,CUST0170,PROD206,Consumer,Second Class,0.48,160001,37.82,8,1622.87
6987,ORD06987,10-09-2021,14-09-2021,CUST0796,PROD185,Home Office,First Class,0.22,110001,237.77,2,216.61
6988,ORD06988,10-07-2024,17-07-2024,CUST0370,PROD742,Home Office,Second Class,0.38,781001,9.68,8,2880.15
6989,ORD06989,28-02-2023,06-03-2023,CUST0014,PROD454,Home Office,Second Class,0.25,500001,-35.26,2,684.31
6990,ORD06990,26-05-2023,29-05-2023,CUST0023,PROD986,Home Office,First Class,0.12,395001,39.21,8,238.32
6991,ORD06991,16-02-2024,18-02-2024,CUST0792,PROD943,Home Office,First Class,0.36,302001,217.22,1,265.9
6992,ORD06992,09-07-2024,13-07-2024,CUST0333,PROD657,Consumer,First Class,0.49,700001,222.19,7,3342.99
6993,ORD06993,04-05-2022,06-05-2022,CUST0306,PROD658,Home Office,Standard Class,0.32,160001,187.63,9,1285.62
6994,ORD06994,02-07-2021,08-07-2021,CUST0704,PROD667,Corporate,Same Day,0.47,302001,-41.38,8,1284.19
6995,ORD06995,14-05-2022,15-05-2022,CUST0356,PROD733,Home Office,Second Class,0.48,400001,149.69,5,1316.41
6996,ORD06996,14-10-2023,20-10-2023,CUST0065,PROD133,Corporate,Same Day,0.45,751001,239.83,2,486.97
6997,ORD06997,19-12-2021,22-12-2021,CUST0746,PROD288,Corporate,Same Day,0.33,560001,187.81,5,462.83
6998,ORD06998,11-11-2022,14-11-2022,CUST0772,PROD518,Home Office,Second Class,0.1,110001,180.23,6,390.11
6999,ORD06999,28-03-2022,02-04-2022,CUST0427,PROD940,Corporate,Same Day,0.25,700001,304.4,4,491.56
7000,ORD07000,16-05-2023,18-05-2023,CUST0697,PROD155,Consumer,Same Day,0.42,411001,218.01,5,1987
7001,ORD07001,02-06-2024,09-06-2024,CUST0073,PROD763,Home Office,Standard Class,0.22,411001,423.47,5,1024.25
7002,ORD07002,25-07-2022,29-07-2022,CUST0145,PROD412,Consumer,Second Class,0.19,411001,366.51,4,1583.87
7003,ORD07003,04-03-2023,09-03-2023,CUST0690,PROD942,Home Office,Second Class,0.04,751001,422.87,7,2610.71
7004,ORD07004,14-11-2021,16-11-2021,CUST0117,PROD737,Corporate,First Class,0.15,781001,185.32,5,1137.93
7005,ORD07005,17-03-2024,22-03-2024,CUST0068,PROD602,Corporate,Same Day,0.42,781001,457.83,4,1795.03
7006,ORD07006,21-11-2021,23-11-2021,CUST0131,PROD796,Consumer,Same Day,0.12,395001,273.56,9,1662.61
7007,ORD07007,18-01-2023,23-01-2023,CUST0108,PROD128,Home Office,First Class,0.46,600001,93.93,9,2338.92
7008,ORD07008,17-08-2023,20-08-2023,CUST0415,PROD203,Corporate,Standard Class,0.22,302001,103.72,2,544.9
7009,ORD07009,23-12-2022,24-12-2022,CUST0129,PROD567,Consumer,First Class,0.22,500001,83.99,3,1073.49
7010,ORD07010,23-07-2022,28-07-2022,CUST0115,PROD821,Home Office,Standard Class,0.27,530001,415.09,7,1158.28
7011,ORD07011,19-09-2023,22-09-2023,CUST0289,PROD441,Consumer,Standard Class,0.13,110001,77.61,1,135.64
7012,ORD07012,03-12-2023,04-12-2023,CUST0391,PROD476,Corporate,Same Day,0.28,751001,373.39,7,1951.91
7013,ORD07013,30-08-2022,05-09-2022,CUST0015,PROD730,Corporate,Second Class,0.33,695001,298.74,1,12.78
7014,ORD07014,21-03-2022,22-03-2022,CUST0716,PROD322,Corporate,First Class,0.16,600001,409.91,8,2320.32
7015,ORD07015,11-02-2021,17-02-2021,CUST0264,PROD494,Consumer,Standard Class,0.3,110001,405.45,7,2927.25
7016,ORD07016,01-12-2024,03-12-2024,CUST0737,PROD474,Consumer,Standard Class,0.23,530001,425.67,4,1940.55
7017,ORD07017,26-10-2022,29-10-2022,CUST0074,PROD199,Corporate,First Class,0.05,302001,36.25,4,1554.37
7018,ORD07018,12-11-2023,15-11-2023,CUST0248,PROD986,Corporate,Same Day,0.45,530001,449.33,5,2362.14
7019,ORD07019,06-12-2021,13-12-2021,CUST0712,PROD717,Consumer,Second Class,0.32,302001,243,4,949.06
7020,ORD07020,23-04-2024,24-04-2024,CUST0135,PROD220,Corporate,Same Day,0.05,160001,495.09,8,1566.18
7021,ORD07021,01-05-2022,08-05-2022,CUST0477,PROD861,Home Office,First Class,0.02,440001,295.76,5,1596.66
7022,ORD07022,10-02-2021,17-02-2021,CUST0546,PROD919,Consumer,Standard Class,0.01,530001,475.72,3,1320.33
7023,ORD07023,20-12-2024,24-12-2024,CUST0041,PROD956,Home Office,Standard Class,0.02,302001,435.73,8,3242.87
7024,ORD07024,07-06-2021,14-06-2021,CUST0767,PROD627,Consumer,Second Class,0.07,395001,143.25,1,131.42
7025,ORD07025,20-03-2021,24-03-2021,CUST0649,PROD801,Consumer,Second Class,0.31,800001,448.59,4,1675.11
7026,ORD07026,01-01-2022,08-01-2022,CUST0336,PROD590,Consumer,Standard Class,0.01,400001,61.91,9,1084.07
7027,ORD07027,06-11-2024,13-11-2024,CUST0164,PROD942,Consumer,Second Class,0.18,110001,121.33,4,422.92
7028,ORD07028,14-07-2021,17-07-2021,CUST0270,PROD209,Home Office,First Class,0.39,226001,79.42,6,481.76
7029,ORD07029,01-12-2023,07-12-2023,CUST0325,PROD908,Corporate,Second Class,0.48,452001,-17.13,3,317.75
7030,ORD07030,09-06-2023,12-06-2023,CUST0724,PROD702,Corporate,Second Class,0.44,226001,415.3,7,260.61
7031,ORD07031,05-09-2022,07-09-2022,CUST0696,PROD828,Corporate,Same Day,0.33,700001,359.26,1,11.97
7032,ORD07032,12-07-2022,13-07-2022,CUST0680,PROD459,Corporate,Same Day,0.44,452001,-39.9,8,1789.49
7033,ORD07033,28-08-2023,29-08-2023,CUST0318,PROD619,Home Office,Second Class,0.36,800001,395.89,9,3890.55
7034,ORD07034,20-03-2022,26-03-2022,CUST0340,PROD239,Consumer,Second Class,0.47,400001,10.01,7,892.35
7035,ORD07035,24-01-2021,26-01-2021,CUST0099,PROD103,Home Office,Standard Class,0.04,530001,232.72,8,3088.16
7036,ORD07036,01-12-2024,02-12-2024,CUST0390,PROD670,Home Office,Second Class,0.06,302001,90.39,1,151.46
7037,ORD07037,01-11-2022,08-11-2022,CUST0331,PROD654,Home Office,Standard Class,0.27,302001,153.51,2,397.7
7038,ORD07038,28-09-2024,30-09-2024,CUST0711,PROD854,Home Office,Standard Class,0.05,411001,288.47,8,3319.03
7039,ORD07039,07-05-2024,09-05-2024,CUST0602,PROD699,Home Office,Standard Class,0.48,600001,223.68,7,1717.29
7040,ORD07040,11-01-2023,17-01-2023,CUST0116,PROD681,Corporate,Standard Class,0.08,226001,351.41,9,2615.19
7041,ORD07041,08-12-2021,14-12-2021,CUST0351,PROD398,Consumer,Same Day,0.34,800001,225.8,7,3070.71
7042,ORD07042,09-05-2022,10-05-2022,CUST0254,PROD278,Corporate,Second Class,0.09,302001,59.34,2,620.13
7043,ORD07043,01-07-2024,08-07-2024,CUST0728,PROD979,Consumer,Second Class,0.21,700001,380.45,1,313.22
7044,ORD07044,13-09-2024,18-09-2024,CUST0285,PROD495,Corporate,Second Class,0.29,781001,491.95,1,257.98
7045,ORD07045,17-03-2022,19-03-2022,CUST0672,PROD172,Home Office,Same Day,0.25,302001,267.56,5,1025.55
7046,ORD07046,08-12-2022,11-12-2022,CUST0479,PROD792,Home Office,Second Class,0.21,800001,342.75,1,478.18
7047,ORD07047,24-05-2023,31-05-2023,CUST0333,PROD186,Consumer,Second Class,0.17,395001,266.3,4,675.06
7048,ORD07048,13-06-2023,16-06-2023,CUST0787,PROD535,Corporate,First Class,0.36,160001,237.12,9,2718.37
7049,ORD07049,06-09-2023,12-09-2023,CUST0551,PROD467,Home Office,Standard Class,0.46,452001,70.93,3,857.15
7050,ORD07050,29-03-2023,01-04-2023,CUST0258,PROD810,Corporate,Second Class,0.1,781001,335.97,8,3843.04
7051,ORD07051,29-06-2023,02-07-2023,CUST0554,PROD495,Corporate,Standard Class,0.2,400001,-37.99,7,2974.41
7052,ORD07052,19-10-2021,24-10-2021,CUST0089,PROD244,Consumer,Standard Class,0.03,781001,243.4,8,2349.63
7053,ORD07053,21-12-2023,27-12-2023,CUST0213,PROD742,Home Office,First Class,0.47,440001,18.35,1,477.64
7054,ORD07054,06-06-2023,13-06-2023,CUST0249,PROD780,Corporate,Same Day,0.17,600001,241.55,6,1023.51
7055,ORD07055,21-07-2023,25-07-2023,CUST0462,PROD469,Corporate,Standard Class,0.12,500001,323.02,9,2248.24
7056,ORD07056,31-10-2021,03-11-2021,CUST0698,PROD621,Corporate,Standard Class,0.49,302001,134.1,6,459.95
7057,ORD07057,30-03-2022,04-04-2022,CUST0495,PROD378,Home Office,Same Day,0.25,700001,375.93,3,986
7058,ORD07058,27-04-2024,04-05-2024,CUST0541,PROD655,Consumer,First Class,0.09,440001,297.48,7,2590.33
7059,ORD07059,05-01-2021,07-01-2021,CUST0281,PROD455,Home Office,First Class,0.16,395001,180.18,4,1731.15
7060,ORD07060,02-04-2023,08-04-2023,CUST0055,PROD891,Corporate,First Class,0.27,530001,430.43,5,467.27
7061,ORD07061,23-09-2024,26-09-2024,CUST0594,PROD209,Corporate,Standard Class,0.08,560001,367.14,2,75.8
7062,ORD07062,15-03-2022,22-03-2022,CUST0655,PROD108,Consumer,Standard Class,0.25,800001,457.17,6,783.19
7063,ORD07063,07-12-2023,11-12-2023,CUST0337,PROD502,Consumer,Standard Class,0.31,302001,216.25,7,256.83
7064,ORD07064,30-05-2024,06-06-2024,CUST0296,PROD532,Home Office,Second Class,0.37,440001,58.48,4,970.26
7065,ORD07065,02-04-2022,08-04-2022,CUST0373,PROD479,Corporate,Same Day,0.25,781001,479.98,8,3960.44
7066,ORD07066,17-08-2022,19-08-2022,CUST0562,PROD920,Home Office,Same Day,0.28,700001,3.89,5,519.57
7067,ORD07067,02-09-2024,06-09-2024,CUST0646,PROD548,Home Office,Second Class,0.31,800001,384.22,6,2312.23
7068,ORD07068,17-03-2022,22-03-2022,CUST0033,PROD376,Corporate,First Class,0.13,395001,350.13,8,2964.32
7069,ORD07069,09-01-2024,13-01-2024,CUST0357,PROD894,Home Office,Standard Class,0.02,500001,10.57,9,1330.6
7070,ORD07070,30-10-2022,06-11-2022,CUST0098,PROD800,Home Office,Same Day,0.39,395001,244.91,8,995.92
7071,ORD07071,21-12-2022,27-12-2022,CUST0492,PROD268,Consumer,Second Class,0.22,400001,180.88,3,223.35
7072,ORD07072,12-05-2021,15-05-2021,CUST0314,PROD822,Home Office,First Class,0.17,411001,315,7,2243.17
7073,ORD07073,23-02-2023,25-02-2023,CUST0631,PROD961,Consumer,Same Day,0.45,800001,252.76,9,1605.03
7074,ORD07074,27-01-2022,30-01-2022,CUST0134,PROD358,Corporate,Second Class,0.07,781001,113.52,7,2188.36
7075,ORD07075,26-06-2023,02-07-2023,CUST0744,PROD651,Home Office,Second Class,0.43,160001,480.23,1,256.41
7076,ORD07076,12-01-2021,17-01-2021,CUST0408,PROD129,Consumer,Standard Class,0.25,440001,208.96,2,688.84
7077,ORD07077,11-03-2021,12-03-2021,CUST0521,PROD284,Consumer,Same Day,0.47,302001,165.45,5,1206.31
7078,ORD07078,28-12-2022,01-01-2023,CUST0531,PROD568,Consumer,Second Class,0.39,302001,260.46,8,3891.84
7079,ORD07079,14-08-2022,20-08-2022,CUST0196,PROD772,Corporate,First Class,0.42,695001,113.57,5,477.23
7080,ORD07080,22-04-2021,29-04-2021,CUST0372,PROD470,Corporate,Second Class,0.07,530001,9.55,7,1143.78
7081,ORD07081,01-07-2024,02-07-2024,CUST0049,PROD961,Home Office,First Class,0.13,462001,170.42,4,1058.77
7082,ORD07082,01-01-2022,04-01-2022,CUST0243,PROD919,Consumer,Same Day,0.42,751001,421.47,2,891.86
7083,ORD07083,20-01-2021,23-01-2021,CUST0456,PROD522,Corporate,First Class,0.4,695001,205.07,5,813.27
7084,ORD07084,10-04-2023,11-04-2023,CUST0379,PROD205,Consumer,Same Day,0.07,440001,253.98,9,3489.95
7085,ORD07085,14-05-2021,19-05-2021,CUST0411,PROD682,Consumer,Standard Class,0.07,110001,52.5,8,441.06
7086,ORD07086,30-04-2024,04-05-2024,CUST0777,PROD406,Consumer,Same Day,0.07,800001,381.79,7,2641.62
7087,ORD07087,04-01-2022,07-01-2022,CUST0691,PROD185,Home Office,Same Day,0.2,700001,343.75,8,2102.44
7088,ORD07088,22-11-2023,27-11-2023,CUST0654,PROD658,Home Office,First Class,0.2,400001,191.73,1,171.48
7089,ORD07089,13-05-2024,16-05-2024,CUST0618,PROD847,Home Office,Same Day,0.01,800001,457.75,4,992.59
7090,ORD07090,06-04-2024,11-04-2024,CUST0293,PROD618,Corporate,Standard Class,0.37,395001,444.69,1,123.82
7091,ORD07091,03-09-2021,05-09-2021,CUST0522,PROD108,Home Office,First Class,0.36,700001,477.1,6,2515.44
7092,ORD07092,15-11-2022,21-11-2022,CUST0277,PROD743,Home Office,First Class,0.11,500001,14.3,1,183.9
7093,ORD07093,10-07-2023,12-07-2023,CUST0788,PROD774,Corporate,First Class,0.37,411001,240.21,7,1304.09
